Average and SD of comm time
Data size : 262144
Repeat time : 100
# of process: 64

ave sd min max mode
process: 0
	node group: 0
	comm time
		  62 : 0.001474	0.001227	0.000393	0.009529	0.001067
		  63 : 0.002061	0.002345	0.000347	0.015418	0.001161
process: 16
	node group: 4
	comm time
		   0 : 0.001308	0.001104	0.000269	0.005297	0.000850
		   1 : 0.000974	0.000548	0.000236	0.003080	0.000792
		   2 : 0.002158	0.002189	0.000370	0.007516	0.001021
		   3 : 0.001926	0.007943	0.000465	0.080489	0.000792
		   4 : 0.002324	0.003452	0.000363	0.032566	0.001237
		   5 : 0.001461	0.001660	0.000347	0.006746	0.000920
		   6 : 0.001080	0.000723	0.000371	0.005178	0.000762
		   7 : 0.000970	0.000583	0.000286	0.004114	0.000773
		   8 : 0.001361	0.001150	0.000352	0.006056	0.001002
		   9 : 0.001244	0.000992	0.000322	0.005284	0.000888
		  10 : 0.001106	0.000594	0.000398	0.003813	0.000934
		  11 : 0.001018	0.000469	0.000381	0.002619	0.000850
		  12 : 0.001399	0.001559	0.000354	0.007020	0.000818
		  13 : 0.001670	0.001797	0.000353	0.006906	0.000853
		  14 : 0.002341	0.008635	0.000245	0.087125	0.000963
		  15 : 0.001118	0.000742	0.000422	0.004015	0.000814
		  16 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  17 : 0.000266	0.000103	0.000207	0.000710	0.000220
		  18 : 0.000242	0.000072	0.000211	0.000715	0.000220
		  19 : 0.000255	0.000079	0.000212	0.000637	0.000222
		  20 : 0.001275	0.000902	0.000317	0.004895	0.000864
		  21 : 0.001296	0.001228	0.000242	0.006480	0.000782
		  22 : 0.001016	0.000534	0.000330	0.003348	0.000897
		  23 : 0.001507	0.001486	0.000329	0.006708	0.000960
		  24 : 0.001426	0.001605	0.000303	0.007458	0.000850
		  25 : 0.000889	0.000453	0.000297	0.003132	0.000777
		  26 : 0.001441	0.001482	0.000241	0.006268	0.000882
		  27 : 0.001996	0.002142	0.000266	0.006945	0.001056
		  28 : 0.001429	0.001103	0.000475	0.005626	0.001090
		  29 : 0.001135	0.000599	0.000294	0.003493	0.000917
		  30 : 0.001345	0.001145	0.000408	0.006547	0.000903
		  31 : 0.001467	0.001518	0.000397	0.006718	0.000876
		  32 : 0.001331	0.001350	0.000402	0.011975	0.000978
		  33 : 0.002091	0.002162	0.000358	0.007274	0.001048
		  34 : 0.001003	0.000532	0.000397	0.003759	0.000829
		  35 : 0.001662	0.001521	0.000315	0.006293	0.001043
		  36 : 0.001122	0.000959	0.000254	0.006862	0.000817
		  37 : 0.001062	0.000906	0.000318	0.006708	0.000817
		  38 : 0.001177	0.001170	0.000275	0.010109	0.000820
		  39 : 0.001073	0.000665	0.000361	0.003990	0.000896
		  40 : 0.002494	0.002028	0.000304	0.008383	0.001632
		  41 : 0.001728	0.001415	0.000323	0.010880	0.001315
		  42 : 0.002420	0.002471	0.000374	0.010518	0.001418
		  43 : 0.002005	0.001859	0.000404	0.008934	0.001283
		  44 : 0.001596	0.001726	0.000244	0.012017	0.001022
		  45 : 0.002152	0.002617	0.000390	0.015597	0.001161
		  46 : 0.003552	0.003131	0.000441	0.010990	0.002460
		  47 : 0.001627	0.001506	0.000382	0.008617	0.001089
		  48 : 0.002133	0.001946	0.000351	0.010563	0.001557
		  49 : 0.003322	0.003434	0.000243	0.011042	0.001582
		  50 : 0.001353	0.000810	0.000326	0.004155	0.000991
		  51 : 0.001981	0.001735	0.000383	0.007809	0.001259
		  52 : 0.001769	0.001669	0.000275	0.013586	0.001355
		  53 : 0.001911	0.001694	0.000362	0.009154	0.001387
		  54 : 0.003145	0.003246	0.000353	0.011457	0.001306
		  55 : 0.001598	0.001259	0.000344	0.007548	0.001153
		  56 : 0.002972	0.003480	0.000515	0.016124	0.001557
		  57 : 0.002365	0.002584	0.000315	0.012703	0.001494
		  58 : 0.001984	0.001544	0.000391	0.008289	0.001468
		  59 : 0.002716	0.002886	0.000587	0.010982	0.001663
		  60 : 0.003088	0.003079	0.000451	0.011971	0.001882
		  61 : 0.001638	0.001145	0.000281	0.005812	0.001215
		  62 : 0.002025	0.001579	0.000354	0.008448	0.001509
		  63 : 0.001439	0.000888	0.000271	0.004445	0.001179
process: 17
	node group: 4
	comm time
		   0 : 0.001295	0.001021	0.000253	0.004576	0.000897
		   1 : 0.001010	0.000615	0.000244	0.003676	0.000793
		   2 : 0.002117	0.002207	0.000272	0.007088	0.000923
		   3 : 0.001847	0.007930	0.000287	0.080492	0.000811
		   4 : 0.002481	0.006521	0.000447	0.065448	0.001068
		   5 : 0.001468	0.001515	0.000403	0.006732	0.000973
		   6 : 0.001083	0.000657	0.000474	0.004858	0.000810
		   7 : 0.001026	0.000597	0.000324	0.003465	0.000821
		   8 : 0.001239	0.000955	0.000378	0.004900	0.000909
		   9 : 0.001189	0.000883	0.000286	0.005268	0.000894
		  10 : 0.001125	0.000779	0.000410	0.006374	0.000852
		  11 : 0.000994	0.000467	0.000353	0.002927	0.000842
		  12 : 0.001362	0.001622	0.000280	0.007034	0.000778
		  13 : 0.001647	0.001757	0.000297	0.006903	0.000924
		  14 : 0.002327	0.008640	0.000375	0.087124	0.000965
		  15 : 0.001058	0.000742	0.000367	0.004301	0.000821
		  16 : 0.000252	0.000113	0.000207	0.001077	0.000218
		  17 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  18 : 0.000268	0.000093	0.000209	0.000724	0.000220
		  19 : 0.000263	0.000139	0.000210	0.001478	0.000220
		  20 : 0.001238	0.000861	0.000376	0.005081	0.000866
		  21 : 0.001283	0.000940	0.000278	0.005485	0.000926
		  22 : 0.001170	0.000731	0.000329	0.005048	0.000893
		  23 : 0.001453	0.001397	0.000339	0.006454	0.000927
		  24 : 0.001443	0.001658	0.000386	0.007490	0.000827
		  25 : 0.000998	0.000488	0.000319	0.003101	0.000861
		  26 : 0.001468	0.001643	0.000280	0.008661	0.000838
		  27 : 0.001959	0.002166	0.000334	0.006909	0.000980
		  28 : 0.001390	0.001218	0.000316	0.006004	0.000950
		  29 : 0.001187	0.000770	0.000313	0.004100	0.000923
		  30 : 0.001095	0.000739	0.000395	0.004605	0.000792
		  31 : 0.001354	0.001391	0.000405	0.006733	0.000875
		  32 : 0.001178	0.000718	0.000343	0.004367	0.000892
		  33 : 0.002067	0.002205	0.000387	0.007044	0.000914
		  34 : 0.000994	0.000847	0.000237	0.006162	0.000756
		  35 : 0.001664	0.001437	0.000342	0.006274	0.001173
		  36 : 0.001279	0.001489	0.000282	0.009232	0.000827
		  37 : 0.001015	0.000533	0.000393	0.003632	0.000837
		  38 : 0.001047	0.000711	0.000332	0.003788	0.000788
		  39 : 0.001040	0.000608	0.000280	0.003555	0.000834
		  40 : 0.002210	0.001885	0.000513	0.010139	0.001501
		  41 : 0.001781	0.001328	0.000389	0.007993	0.001314
		  42 : 0.002226	0.002432	0.000333	0.010523	0.001284
		  43 : 0.001960	0.001838	0.000383	0.008489	0.001313
		  44 : 0.001639	0.001654	0.000258	0.010882	0.000992
		  45 : 0.002518	0.002576	0.000341	0.010985	0.001312
		  46 : 0.003229	0.003062	0.000499	0.010957	0.001824
		  47 : 0.001661	0.001453	0.000479	0.009393	0.000990
		  48 : 0.002202	0.002213	0.000585	0.010569	0.001521
		  49 : 0.003342	0.003405	0.000390	0.011037	0.001824
		  50 : 0.001305	0.000795	0.000426	0.004242	0.001006
		  51 : 0.002008	0.001854	0.000262	0.007443	0.001171
		  52 : 0.001586	0.001348	0.000312	0.009172	0.001058
		  53 : 0.001918	0.001783	0.000302	0.009166	0.001210
		  54 : 0.003331	0.003236	0.000374	0.011349	0.001626
		  55 : 0.001947	0.001700	0.000324	0.007575	0.001236
		  56 : 0.002789	0.003115	0.000382	0.013376	0.001611
		  57 : 0.002552	0.002795	0.000564	0.013529	0.001618
		  58 : 0.001976	0.001419	0.000326	0.008471	0.001477
		  59 : 0.002940	0.002894	0.000332	0.011003	0.001925
		  60 : 0.002730	0.002592	0.000485	0.011143	0.001758
		  61 : 0.001635	0.001126	0.000244	0.005538	0.001311
		  62 : 0.001864	0.001486	0.000414	0.006594	0.001213
		  63 : 0.001586	0.000945	0.000346	0.004651	0.001308
process: 18
	node group: 4
	comm time
		   0 : 0.001326	0.001016	0.000329	0.004768	0.001009
		   1 : 0.001043	0.000664	0.000290	0.003670	0.000830
		   2 : 0.001970	0.002163	0.000241	0.007075	0.000852
		   3 : 0.001878	0.007789	0.000371	0.079069	0.000821
		   4 : 0.002442	0.006698	0.000506	0.067352	0.001016
		   5 : 0.001586	0.001761	0.000285	0.008445	0.000930
		   6 : 0.001101	0.001037	0.000296	0.007420	0.000799
		   7 : 0.001140	0.000733	0.000377	0.003974	0.000905
		   8 : 0.001329	0.001061	0.000393	0.005409	0.000865
		   9 : 0.001063	0.000743	0.000240	0.004449	0.000822
		  10 : 0.001179	0.000834	0.000438	0.007629	0.000976
		  11 : 0.001099	0.000677	0.000471	0.005645	0.000915
		  12 : 0.001326	0.001582	0.000347	0.007096	0.000757
		  13 : 0.001666	0.001779	0.000317	0.006893	0.000919
		  14 : 0.002174	0.008758	0.000393	0.088548	0.000870
		  15 : 0.001114	0.000813	0.000315	0.004116	0.000820
		  16 : 0.000271	0.000086	0.000212	0.000660	0.000225
		  17 : 0.000271	0.000094	0.000212	0.000674	0.000230
		  18 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  19 : 0.000245	0.000082	0.000202	0.000607	0.000212
		  20 : 0.001185	0.000814	0.000240	0.004899	0.000898
		  21 : 0.001297	0.001021	0.000333	0.004869	0.000816
		  22 : 0.001029	0.000531	0.000376	0.003279	0.000829
		  23 : 0.001357	0.001348	0.000242	0.006573	0.000902
		  24 : 0.001583	0.001684	0.000395	0.007616	0.000908
		  25 : 0.000958	0.000542	0.000333	0.003847	0.000801
		  26 : 0.001464	0.001399	0.000407	0.006268	0.000914
		  27 : 0.001997	0.002159	0.000437	0.006901	0.001003
		  28 : 0.001373	0.001137	0.000250	0.005848	0.000929
		  29 : 0.001201	0.000830	0.000352	0.005564	0.000815
		  30 : 0.001132	0.000836	0.000326	0.004700	0.000837
		  31 : 0.001394	0.001441	0.000461	0.006748	0.000860
		  32 : 0.001199	0.001246	0.000400	0.012304	0.000934
		  33 : 0.002180	0.002281	0.000246	0.007682	0.001011
		  34 : 0.001094	0.001399	0.000334	0.014028	0.000837
		  35 : 0.001636	0.001532	0.000353	0.006272	0.000988
		  36 : 0.001144	0.000958	0.000313	0.006865	0.000875
		  37 : 0.001004	0.000550	0.000368	0.003269	0.000810
		  38 : 0.001036	0.000671	0.000313	0.004617	0.000823
		  39 : 0.001338	0.001128	0.000408	0.005633	0.000863
		  40 : 0.002309	0.002046	0.000363	0.010120	0.001377
		  41 : 0.001540	0.000995	0.000520	0.005542	0.001189
		  42 : 0.002297	0.002530	0.000357	0.010402	0.001339
		  43 : 0.002266	0.002029	0.000444	0.010579	0.001417
		  44 : 0.001561	0.001590	0.000344	0.010803	0.000994
		  45 : 0.002461	0.002584	0.000393	0.011792	0.001475
		  46 : 0.003477	0.002974	0.000467	0.010995	0.002606
		  47 : 0.001546	0.001291	0.000451	0.007324	0.001071
		  48 : 0.002585	0.002602	0.000518	0.012096	0.001506
		  49 : 0.003523	0.003396	0.000511	0.011047	0.002039
		  50 : 0.001268	0.000728	0.000352	0.003845	0.001034
		  51 : 0.001874	0.001714	0.000455	0.007818	0.001153
		  52 : 0.002325	0.002538	0.000369	0.013426	0.001532
		  53 : 0.001680	0.001474	0.000240	0.009163	0.001253
		  54 : 0.002945	0.003115	0.000468	0.011408	0.001358
		  55 : 0.001990	0.001717	0.000404	0.009033	0.001293
		  56 : 0.002908	0.003112	0.000443	0.011946	0.001718
		  57 : 0.002389	0.002810	0.000473	0.013049	0.001415
		  58 : 0.001952	0.001259	0.000309	0.007127	0.001628
		  59 : 0.002882	0.002893	0.000612	0.010975	0.001778
		  60 : 0.002677	0.002626	0.000418	0.010462	0.001582
		  61 : 0.002020	0.001849	0.000312	0.010732	0.001398
		  62 : 0.001801	0.001380	0.000480	0.007680	0.001245
		  63 : 0.001726	0.001373	0.000502	0.008471	0.001343
process: 19
	node group: 4
	comm time
		   0 : 0.001316	0.001048	0.000302	0.005250	0.000915
		   1 : 0.001009	0.000561	0.000244	0.003374	0.000833
		   2 : 0.002154	0.002119	0.000374	0.007086	0.001067
		   3 : 0.001157	0.000978	0.000340	0.008870	0.000809
		   4 : 0.001964	0.001708	0.000338	0.007339	0.001095
		   5 : 0.001536	0.001664	0.000362	0.007231	0.000889
		   6 : 0.000973	0.000637	0.000291	0.004422	0.000757
		   7 : 0.001149	0.000975	0.000337	0.007044	0.000802
		   8 : 0.001358	0.001117	0.000429	0.007516	0.000947
		   9 : 0.001279	0.001084	0.000332	0.007129	0.000898
		  10 : 0.001144	0.000776	0.000363	0.006723	0.000858
		  11 : 0.001062	0.000663	0.000412	0.004659	0.000827
		  12 : 0.001421	0.001601	0.000391	0.007090	0.000841
		  13 : 0.001687	0.001757	0.000303	0.006904	0.000953
		  14 : 0.002179	0.008755	0.000326	0.088548	0.000901
		  15 : 0.001150	0.000862	0.000341	0.004325	0.000802
		  16 : 0.000292	0.000107	0.000217	0.000663	0.000236
		  17 : 0.000274	0.000092	0.000213	0.000686	0.000229
		  18 : 0.000264	0.000104	0.000203	0.000631	0.000215
		  19 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  20 : 0.001148	0.000689	0.000347	0.004121	0.000883
		  21 : 0.001334	0.001178	0.000246	0.007119	0.000837
		  22 : 0.001102	0.000955	0.000404	0.009364	0.000873
		  23 : 0.001503	0.001458	0.000244	0.006455	0.000944
		  24 : 0.001575	0.001737	0.000293	0.007615	0.000909
		  25 : 0.000942	0.000441	0.000337	0.002893	0.000840
		  26 : 0.001451	0.001420	0.000358	0.006246	0.000938
		  27 : 0.001936	0.002191	0.000400	0.006946	0.000950
		  28 : 0.001429	0.001465	0.000245	0.010829	0.000969
		  29 : 0.001189	0.000638	0.000309	0.004146	0.000934
		  30 : 0.001195	0.001010	0.000365	0.007394	0.000810
		  31 : 0.001470	0.001560	0.000397	0.006759	0.000911
		  32 : 0.001166	0.000800	0.000345	0.006001	0.000920
		  33 : 0.002232	0.002287	0.000296	0.008610	0.001080
		  34 : 0.001103	0.001054	0.000381	0.008459	0.000812
		  35 : 0.001753	0.001501	0.000397	0.006273	0.001234
		  36 : 0.001216	0.001129	0.000414	0.006869	0.000872
		  37 : 0.001148	0.000825	0.000438	0.006064	0.000865
		  38 : 0.001167	0.000909	0.000281	0.006513	0.000814
		  39 : 0.001078	0.001061	0.000341	0.010387	0.000792
		  40 : 0.002304	0.002010	0.000373	0.010115	0.001610
		  41 : 0.001625	0.001170	0.000360	0.007991	0.001189
		  42 : 0.002234	0.002492	0.000461	0.010509	0.001229
		  43 : 0.002121	0.001923	0.000362	0.009409	0.001366
		  44 : 0.001685	0.001779	0.000282	0.010815	0.001146
		  45 : 0.002562	0.002849	0.000338	0.016059	0.001296
		  46 : 0.003358	0.003102	0.000410	0.011075	0.002107
		  47 : 0.001523	0.001126	0.000260	0.005773	0.001165
		  48 : 0.002288	0.002254	0.000497	0.011293	0.001406
		  49 : 0.003479	0.003489	0.000565	0.012250	0.001742
		  50 : 0.001335	0.001110	0.000413	0.009800	0.001044
		  51 : 0.002156	0.001886	0.000475	0.007531	0.001311
		  52 : 0.001769	0.001497	0.000515	0.009115	0.001240
		  53 : 0.001993	0.001659	0.000520	0.009037	0.001395
		  54 : 0.003305	0.003333	0.000522	0.011361	0.001645
		  55 : 0.001884	0.001497	0.000428	0.008692	0.001369
		  56 : 0.002970	0.003322	0.000299	0.014596	0.001716
		  57 : 0.002515	0.002833	0.000569	0.013123	0.001449
		  58 : 0.002012	0.001328	0.000369	0.006766	0.001760
		  59 : 0.002603	0.002956	0.000582	0.010997	0.001477
		  60 : 0.003181	0.003156	0.000361	0.011086	0.001776
		  61 : 0.001497	0.001036	0.000333	0.005762	0.001215
		  62 : 0.001781	0.001433	0.000541	0.006364	0.001181
		  63 : 0.001506	0.000969	0.000414	0.007108	0.001127
process: 20
	node group: 5
	comm time
		   0 : 0.001420	0.001144	0.000380	0.006395	0.000996
		   1 : 0.001043	0.000617	0.000236	0.003380	0.000831
		   2 : 0.002307	0.002110	0.000314	0.006937	0.001245
		   3 : 0.001925	0.007921	0.000356	0.080329	0.000775
		   4 : 0.001989	0.002681	0.000317	0.023926	0.001024
		   5 : 0.001667	0.001658	0.000261	0.006591	0.000968
		   6 : 0.000949	0.000520	0.000302	0.003887	0.000792
		   7 : 0.001107	0.000824	0.000333	0.006731	0.000847
		   8 : 0.001599	0.001429	0.000381	0.008662	0.001055
		   9 : 0.001073	0.000660	0.000246	0.003265	0.000809
		  10 : 0.001005	0.000426	0.000301	0.002493	0.000848
		  11 : 0.001136	0.000822	0.000389	0.006216	0.000871
		  12 : 0.001343	0.001505	0.000399	0.007033	0.000856
		  13 : 0.001579	0.001762	0.000399	0.006905	0.000870
		  14 : 0.002513	0.008761	0.000332	0.088544	0.000988
		  15 : 0.000976	0.000538	0.000370	0.004122	0.000791
		  16 : 0.001227	0.001133	0.000314	0.006304	0.000890
		  17 : 0.001498	0.001382	0.000320	0.005804	0.000896
		  18 : 0.001368	0.001290	0.000351	0.006005	0.000896
		  19 : 0.001022	0.000538	0.000378	0.003313	0.000883
		  20 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  21 : 0.000235	0.000079	0.000202	0.000592	0.000208
		  22 : 0.000262	0.000092	0.000203	0.000650	0.000220
		  23 : 0.000274	0.000109	0.000219	0.000825	0.000231
		  24 : 0.001598	0.001732	0.000374	0.007562	0.000947
		  25 : 0.001018	0.000516	0.000284	0.003662	0.000829
		  26 : 0.001392	0.001402	0.000303	0.006257	0.000982
		  27 : 0.002109	0.002161	0.000378	0.006949	0.001118
		  28 : 0.001370	0.001178	0.000320	0.007278	0.000985
		  29 : 0.001133	0.000685	0.000417	0.004430	0.000881
		  30 : 0.001210	0.000884	0.000484	0.004674	0.000853
		  31 : 0.001544	0.001536	0.000423	0.006864	0.000928
		  32 : 0.001050	0.000543	0.000325	0.003501	0.000937
		  33 : 0.002225	0.002205	0.000396	0.007622	0.001081
		  34 : 0.001067	0.000612	0.000458	0.003695	0.000892
		  35 : 0.001588	0.001468	0.000365	0.006242	0.001022
		  36 : 0.001214	0.001031	0.000362	0.006734	0.000898
		  37 : 0.001082	0.000683	0.000408	0.004041	0.000808
		  38 : 0.001066	0.000780	0.000337	0.005392	0.000817
		  39 : 0.001349	0.000980	0.000371	0.005317	0.001003
		  40 : 0.002531	0.002131	0.000364	0.010290	0.001673
		  41 : 0.001668	0.001168	0.000487	0.005950	0.001203
		  42 : 0.002539	0.002662	0.000431	0.011136	0.001172
		  43 : 0.001966	0.001821	0.000525	0.010575	0.001346
		  44 : 0.001518	0.001772	0.000363	0.012123	0.001078
		  45 : 0.001410	0.000784	0.000409	0.005434	0.001168
		  46 : 0.003572	0.003448	0.000342	0.012592	0.001739
		  47 : 0.001736	0.001391	0.000528	0.007609	0.001242
		  48 : 0.002739	0.002541	0.000395	0.010375	0.001630
		  49 : 0.003403	0.003395	0.000603	0.011067	0.001741
		  50 : 0.001303	0.001043	0.000356	0.006257	0.000973
		  51 : 0.001871	0.001781	0.000481	0.011112	0.001300
		  52 : 0.002845	0.003089	0.000375	0.012447	0.001605
		  53 : 0.001726	0.001410	0.000437	0.008944	0.001194
		  54 : 0.002999	0.003039	0.000391	0.011368	0.001655
		  55 : 0.002382	0.002550	0.000364	0.012364	0.001619
		  56 : 0.002944	0.003064	0.000347	0.012780	0.001733
		  57 : 0.002480	0.002664	0.000401	0.012714	0.001512
		  58 : 0.001849	0.001105	0.000344	0.005197	0.001560
		  59 : 0.002811	0.002881	0.000503	0.011018	0.001776
		  60 : 0.002966	0.002937	0.000553	0.011026	0.001604
		  61 : 0.001674	0.001394	0.000325	0.007487	0.001223
		  62 : 0.001910	0.001427	0.000421	0.007535	0.001374
		  63 : 0.001962	0.001765	0.000304	0.013293	0.001421
process: 21
	node group: 5
	comm time
		   0 : 0.001473	0.001054	0.000447	0.004853	0.001055
		   1 : 0.001046	0.000618	0.000306	0.003386	0.000881
		   2 : 0.002228	0.002141	0.000388	0.006943	0.001179
		   3 : 0.001941	0.008056	0.000323	0.081758	0.000870
		   4 : 0.002453	0.006864	0.000500	0.069066	0.001119
		   5 : 0.001607	0.001600	0.000332	0.006691	0.000979
		   6 : 0.000934	0.000435	0.000245	0.003705	0.000821
		   7 : 0.001093	0.000651	0.000439	0.004663	0.000902
		   8 : 0.001407	0.001082	0.000328	0.005093	0.001005
		   9 : 0.001001	0.000555	0.000334	0.003185	0.000796
		  10 : 0.001071	0.000668	0.000325	0.006054	0.000935
		  11 : 0.001162	0.000762	0.000392	0.006124	0.000923
		  12 : 0.001347	0.001551	0.000372	0.007095	0.000865
		  13 : 0.001618	0.001770	0.000387	0.006909	0.000833
		  14 : 0.002394	0.008761	0.000383	0.088544	0.000913
		  15 : 0.001126	0.000706	0.000292	0.004161	0.000951
		  16 : 0.001343	0.001276	0.000294	0.006155	0.000896
		  17 : 0.001398	0.001304	0.000487	0.005554	0.000869
		  18 : 0.001292	0.001198	0.000347	0.005945	0.000955
		  19 : 0.001012	0.000503	0.000243	0.002757	0.000882
		  20 : 0.000250	0.000079	0.000210	0.000597	0.000216
		  21 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  22 : 0.000270	0.000188	0.000205	0.002006	0.000223
		  23 : 0.000303	0.000123	0.000218	0.000725	0.000233
		  24 : 0.001517	0.001683	0.000359	0.007479	0.000909
		  25 : 0.000967	0.000424	0.000264	0.002472	0.000822
		  26 : 0.001415	0.001399	0.000386	0.006326	0.000967
		  27 : 0.002296	0.003465	0.000381	0.029068	0.000981
		  28 : 0.001447	0.001283	0.000307	0.007038	0.000934
		  29 : 0.001126	0.000753	0.000265	0.005214	0.000887
		  30 : 0.001324	0.001512	0.000383	0.013002	0.000827
		  31 : 0.001300	0.001500	0.000289	0.007016	0.000821
		  32 : 0.001066	0.000556	0.000321	0.003190	0.000894
		  33 : 0.002161	0.002169	0.000369	0.007623	0.000993
		  34 : 0.001081	0.000626	0.000320	0.004738	0.000879
		  35 : 0.001602	0.001479	0.000397	0.006245	0.001018
		  36 : 0.001135	0.000927	0.000460	0.006789	0.000846
		  37 : 0.001107	0.000708	0.000413	0.005277	0.000886
		  38 : 0.001064	0.000717	0.000268	0.004636	0.000829
		  39 : 0.001264	0.001151	0.000312	0.007574	0.000883
		  40 : 0.002962	0.004024	0.000242	0.036322	0.001839
		  41 : 0.001620	0.001062	0.000359	0.005941	0.001253
		  42 : 0.002579	0.003001	0.000380	0.014465	0.001254
		  43 : 0.001904	0.001893	0.000368	0.010534	0.001051
		  44 : 0.001633	0.001900	0.000392	0.013688	0.001095
		  45 : 0.001498	0.000955	0.000424	0.005646	0.001198
		  46 : 0.003430	0.003267	0.000547	0.012143	0.002001
		  47 : 0.001589	0.001337	0.000316	0.007619	0.001054
		  48 : 0.002457	0.002409	0.000557	0.010569	0.001379
		  49 : 0.003362	0.003445	0.000363	0.011072	0.001715
		  50 : 0.001210	0.000854	0.000368	0.005513	0.000920
		  51 : 0.001837	0.001775	0.000431	0.008269	0.001246
		  52 : 0.002750	0.003048	0.000259	0.012486	0.001452
		  53 : 0.001710	0.001288	0.000369	0.007653	0.001192
		  54 : 0.002993	0.003090	0.000366	0.011366	0.001675
		  55 : 0.002411	0.002686	0.000402	0.012429	0.001495
		  56 : 0.002835	0.003211	0.000325	0.012768	0.001495
		  57 : 0.002947	0.003197	0.000397	0.012881	0.001862
		  58 : 0.001681	0.000934	0.000386	0.005377	0.001499
		  59 : 0.002830	0.002929	0.000495	0.011019	0.001696
		  60 : 0.002815	0.002851	0.000547	0.010540	0.001454
		  61 : 0.001750	0.001676	0.000329	0.009961	0.001166
		  62 : 0.002036	0.001607	0.000379	0.008087	0.001569
		  63 : 0.002591	0.005163	0.000296	0.048811	0.001608
process: 22
	node group: 5
	comm time
		   0 : 0.001467	0.001059	0.000337	0.005013	0.001060
		   1 : 0.001021	0.000630	0.000232	0.003939	0.000851
		   2 : 0.002217	0.002161	0.000324	0.007045	0.001154
		   3 : 0.001874	0.008051	0.000332	0.081755	0.000860
		   4 : 0.002498	0.006863	0.000531	0.069066	0.001172
		   5 : 0.001598	0.001600	0.000313	0.006623	0.000962
		   6 : 0.000983	0.000927	0.000371	0.009646	0.000835
		   7 : 0.001096	0.000656	0.000428	0.004743	0.000919
		   8 : 0.001454	0.001104	0.000374	0.004750	0.000982
		   9 : 0.001071	0.000872	0.000314	0.006604	0.000798
		  10 : 0.001034	0.000485	0.000376	0.002932	0.000882
		  11 : 0.001174	0.000646	0.000376	0.004555	0.000913
		  12 : 0.001375	0.001566	0.000308	0.007103	0.000865
		  13 : 0.001623	0.001757	0.000374	0.006910	0.000872
		  14 : 0.002525	0.008771	0.000310	0.088548	0.000999
		  15 : 0.001094	0.000625	0.000382	0.003595	0.000893
		  16 : 0.001378	0.001336	0.000329	0.006062	0.000884
		  17 : 0.001438	0.001251	0.000308	0.005551	0.000972
		  18 : 0.001386	0.001269	0.000375	0.006080	0.000949
		  19 : 0.001021	0.000516	0.000427	0.002793	0.000864
		  20 : 0.000255	0.000081	0.000212	0.000635	0.000217
		  21 : 0.000245	0.000090	0.000201	0.000661	0.000208
		  22 : 0.000000	0.000000	0.000000	0.000000	0.000000
		  23 : 0.000303	0.000134	0.000212	0.000684	0.000231
		  24 : 0.001484	0.001672	0.000261	0.007538	0.000880
		  25 : 0.000963	0.000500	0.000278	0.003634	0.000824
		  26 : 0.001376	0.001352	0.000331	0.006280	0.000958
		  27 : 0.002242	0.002604	0.000355	0.016717	0.001219
		  28 : 0.001438	0.001064	0.000453	0.005865	0.000991
		  29 : 0.001188	0.000759	0.000367	0.004597	0.000893
		  30 : 0.001297	0.001141	0.000306	0.008353	0.000844
		  31 : 0.001390	0.001524	0.000384	0.006798	0.000874
		  32 : 0.001033	0.000500	0.000426	0.002747	0.000879
		  33 : 0.002224	0.002201	0.000326	0.007587	0.001057
		  34 : 0.001111	0.000996	0.000439	0.008927	0.000882
		  35 : 0.001563	0.001465	0.000348	0.006336	0.000961
		  36 : 0.001267	0.001028	0.000371	0.006814	0.000902
		  37 : 0.001003	0.000604	0.000304	0.003696	0.000807
		  38 : 0.001079	0.000726	0.000379	0.004099	0.000832
		  39 : 0.001247	0.001093	0.000361	0.006655	0.000843
		  40 : 0.002802	0.003941	0.000394	0.035829	0.001565
		  41 : 0.001482	0.001009	0.000308	0.006132	0.001127
		  42 : 0.002531	0.002750	0.000412	0.011138	0.001251
		  43 : 0.002190	0.002130	0.000578	0.010688	0.001270
		  44 : 0.001603	0.001742	0.000432	0.012128	0.001069
		  45 : 0.001459	0.000834	0.000335	0.005432	0.001229
		  46 : 0.003547	0.003302	0.000542	0.012558	0.002041
		  47 : 0.001621	0.001344	0.000442	0.008717	0.001153
		  48 : 0.002703	0.002595	0.000259	0.011850	0.001498
		  49 : 0.003445	0.003353	0.000602	0.011112	0.001825
		  50 : 0.001267	0.001012	0.000429	0.007428	0.000952
		  51 : 0.001779	0.001575	0.000317	0.008021	0.001305
		  52 : 0.002752	0.002917	0.000452	0.012434	0.001628
		  53 : 0.001767	0.001407	0.000422	0.007768	0.001120
		  54 : 0.002941	0.003056	0.000489	0.011474	0.001553
		  55 : 0.002495	0.002659	0.000525	0.011956	0.001570
		  56 : 0.002891	0.002925	0.000423	0.011895	0.001611
		  57 : 0.002789	0.003049	0.000481	0.013127	0.001740
		  58 : 0.001875	0.001087	0.000642	0.005908	0.001563
